"http://grapeviewchurch.org/ind","","",""
"http://grapeviewchurch.org/ind","","",""
"http://www.ltmontessori.ca","ltmontessoriinfo@gmail.com","https://www.facebook.com/ltmontessoriwhitby","https://www.instagram.com/ltmontessori"
"http://www.ltmontessori.ca","ltmontessoriinfo@gmail.com","https://www.facebook.com/ltmontessoriwhitby","https://www.instagram.com/ltmontessori"
"http://www.associatedhebrewschools.com","info@ahschools.com","https://www.facebook.com/associatedhebrewschools","https://www.instagram.com/ahstoronto"
"http://www.associatedhebrewschools.com","info@ahschools.com","https://www.facebook.com/associatedhebrewschools","https://www.instagram.com/ahstoronto"
"http://www.alphasdiscoveryclub.com","","https://www.facebook.com/Alphaspreschool","https://www.instagram.com/alphaskids"
"http://www.alphasdiscoveryclub.com","","https://www.facebook.com/Alphaspreschool","https://www.instagram.com/alphaskids"
"http://niwasa.ca","office@niwasa.ca","https://www.facebook.com/NiwasaHamilton",""
"http://niwasa.ca","office@niwasa.ca","https://www.facebook.com/NiwasaHamilton",""
"http://www.trms.ca","director@trms.ca","http://www.facebook.com/TRMSOakville","https://www.instagram.com/madameTRMS"
"http://www.trms.ca","director@trms.ca","http://www.facebook.com/TRMSOakville","https://www.instagram.com/madameTRMS"
"http://www.hopedalemontessori.ca","","",""
"http://www.ymcagta.org","memberservices@ymcagta.org","https://www.facebook.com/YMCAGTA","https://instagram.com/ymcagta"
"http://www.ymcagta.org","memberservices@ymcagta.org","https://www.facebook.com/YMCAGTA","https://instagram.com/ymcagta"
"http://www.hopedalemontessori.ca","","",""
"http://www.littleleafdaycare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","",""
"http://www.littleleafdaycare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","",""
"http://www.brooklindaynursery.com","bdnursery@sympatico.ca","https://www.facebook.com/Brooklin-Day-Nursery-158594224180545","https://www.instagram.com/bdnursery"
"http://www.brooklindaynursery.com","bdnursery@sympatico.ca","https://www.facebook.com/Brooklin-Day-Nursery-158594224180545","https://www.instagram.com/bdnursery"
"http://odysseymontessori.com","office@odysseymontessori.com","",""
"http://odysseymontessori.com","office@odysseymontessori.com","",""
"http://www.region.halton.on.ca","outreach@halton.ca","https://www.facebook.com/RegionofHalton","https://www.instagram.com/regionofhalton"
"http://www.region.halton.on.ca","outreach@halton.ca","https://www.facebook.com/RegionofHalton","https://www.instagram.com/regionofhalton"
"http://www.waldorfacademy.org","info@waldorfacademy.org","https://www.facebook.com/waldorfacademy","https://www.instagram.com/waldorf_academy"
"http://www.waldorfacademy.org","info@waldorfacademy.org","https://www.facebook.com/waldorfacademy","https://www.instagram.com/waldorf_academy"
"http://www.tmcms.ca","tmcms@hotmail.com","",""
"http://www.tmcms.ca","tmcms@hotmail.com","",""
"http://www.littletown.ca","littletownchildcare@outlook.com","https://www.facebook.com/littletowntoronto",""
"http://www.littletown.ca","littletownchildcare@outlook.com","https://www.facebook.com/littletowntoronto",""
"http://parkviewchildrenscentre.ca","","https://www.facebook.com/Parkview-Childrens-Centre-1587562731492107",""
"http://parkviewchildrenscentre.ca","","https://www.facebook.com/Parkview-Childrens-Centre-1587562731492107",""
"http://www.willowbraechildcare.com","thorntonco@willowbraechildcare.com","https://www.facebook.com/pages/Willowbrae-Academy-Corporate/305173479683844","https://www.instagram.com/wbcorporate"
"http://www.willowbraechildcare.com","thorntonco@willowbraechildcare.com","https://www.facebook.com/pages/Willowbrae-Academy-Corporate/305173479683844","https://www.instagram.com/wbcorporate"
"http://www.macaulayentre.org","","",""
"http://www.macaulayentre.org","","",""
"https://tapawingodaycare.com/","tapawingodaycare@rogers.com","",""
"https://tapawingodaycare.com/","tapawingodaycare@rogers.com","",""
"http://torontomfrc.ca","web@cfmws.com","",""
"http://torontomfrc.ca","web@cfmws.com","",""
"http://www.cfel.ca","","","https://www.instagram.com/centresforearlylearning"
"http://www.cfel.ca","","","https://www.instagram.com/centresforearlylearning"
"http://specialkindofplay.com","micah@micahrich.com","",""
"http://specialkindofplay.com","micah@micahrich.com","",""
"http://www.stgabrielchildcare.com","info@stgabrielchildcare.com","https://www.facebook.com/stgabrielchildcare","https://www.instagram.com/stgabrielchildcare"
"http://www.stgabrielchildcare.com","info@stgabrielchildcare.com","https://www.facebook.com/stgabrielchildcare","https://www.instagram.com/stgabrielchildcare"
"http://www.futurekidzacademy.com","futurekidzaol@gmail.com","",""
"http://www.futurekidzacademy.com","futurekidzaol@gmail.com","",""
"http://www.tendertreasures.ca","info@tendertreasures.ca","","https://www.instagram.com/tendertreasuresmontessori2009"
"http://www.tendertreasures.ca","info@tendertreasures.ca","","https://www.instagram.com/tendertreasuresmontessori2009"
"http://www.barriebulldog.com","info@barriebulldog.com","https://www.facebook.com/BARRIEBULLDOG","https://www.instagram.com/barriebulldog"
"http://www.barriebulldog.com","info@barriebulldog.com","https://www.facebook.com/BARRIEBULLDOG","https://www.instagram.com/barriebulldog"
"http://www.westendmontessori.ca","info@westendmontessori.ca","https://www.facebook.com/","https://www.instagram.com/Westend_daycare_Montessori_inc"
"http://www.westendmontessori.ca","info@westendmontessori.ca","https://www.facebook.com/","https://www.instagram.com/Westend_daycare_Montessori_inc"
"http://www.impactchildcare.ca","admin@impactchildcare.ca","","http://www.instagram.com/impact.childcare"
"http://www.impactchildcare.ca","admin@impactchildcare.ca","","http://www.instagram.com/impact.childcare"
"http://www.buildingblockschool.com","bbmp.bronte@gmail.com","",""
"http://www.buildingblockschool.com","bbmp.bronte@gmail.com","",""
"http://www.scoredaycamp.com","info@scoredaycamp.com","https://www.facebook.com/Score-Day-Camp-118176351560339",""
"http://www.scoredaycamp.com","info@scoredaycamp.com","https://www.facebook.com/Score-Day-Camp-118176351560339",""
"http://www.gledhillchildcare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","https://www.facebook.com/GledhillAvenueChildCareCentre",""
"http://www.gledhillchildcare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","https://www.facebook.com/GledhillAvenueChildCareCentre",""
"http://easttorontovilllage.com","","",""
"http://easttorontovilllage.com","","",""
"https://brightpathkids.com/brightpath-academy","info@brightpathkids.com","https://www.facebook.com/brightpathkids","https://www.instagram.com/brightpathkids"
"http://www.laboiteasoleil.ca","fitch@laboiteasoleil.ca","https://www.facebook.com/garderielaboiteasoleil","https://www.instagram.com/laboiteasoleil.ca"
"https://brightpathkids.com/brightpath-academy","info@brightpathkids.com","https://www.facebook.com/brightpathkids","https://www.instagram.com/brightpathkids"
"http://www.laboiteasoleil.ca","fitch@laboiteasoleil.ca","https://www.facebook.com/garderielaboiteasoleil","https://www.instagram.com/laboiteasoleil.ca"
"http://www.ferrislanedaycare.ca","info@ferrislanedaycare.ca","",""
"http://www.ferrislanedaycare.ca","info@ferrislanedaycare.ca","",""
"http://www.fcchildcare.ca","","",""
"http://www.fcchildcare.ca","","",""
"http://mcmasterchildrenscentre.wordpress.com","mcmcc@mcmaster.ca","",""
"http://mcmasterchildrenscentre.wordpress.com","mcmcc@mcmaster.ca","",""
"http://www.vaughankidsdaycare.ca","info@vaughankidsdaycare.ca","",""
"http://www.vaughankidsdaycare.ca","info@vaughankidsdaycare.ca","",""
"http://www.macaulaycentre.org","","",""
"http://www.macaulaycentre.org","","",""
"http://www.beyondourdreams.ca","","",""
"http://www.beyondourdreams.ca","","",""
"http://www.le-club.ca","","",""
"http://www.firstroots.ca","","",""
"http://www.firstroots.ca","","",""
"http://www.le-club.ca","","",""
"http://www.lerouxfroebel.com","admin@lerouxfroebel.com","",""
"http://www.lerouxfroebel.com","admin@lerouxfroebel.com","",""
"http://kindercollege.ca","","",""
"http://kindercollege.ca","","",""
"https://tinytreasure.ca/","toni@tinytreasure.ca","https://www.facebook.com/","https://www.instagram.com/"
"https://tinytreasure.ca/","toni@tinytreasure.ca","https://www.facebook.com/","https://www.instagram.com/"
"http://www.striveniagara.ca","admin@striveniagara.ca","http://www.facebook.com/striveniagara","https://www.instagram.com/striveniagara"
"http://www.striveniagara.ca","admin@striveniagara.ca","http://www.facebook.com/striveniagara","https://www.instagram.com/striveniagara"
"http://montessoriforchildren.com","","",""
"http://montessoriforchildren.com","","",""
"http://www.fairportmontessori.com","info@fairportmontessori.com","https://www.facebook.com/Fairport-Montessori-Academy-788759694651971","https://www.instagram.com/fairportmontessori"
"http://www.inkwellmontessori.com","info@inkwellmontessori.com","https://www.facebook.com/inkwellmontessori",""
"http://www.inkwellmontessori.com","info@inkwellmontessori.com","https://www.facebook.com/inkwellmontessori",""
"http://www.fairportmontessori.com","info@fairportmontessori.com","https://www.facebook.com/Fairport-Montessori-Academy-788759694651971","https://www.instagram.com/fairportmontessori"
"http://www.jrrcc.ca","director@jrrcc.ca","https://www.facebook.com/",""
"http://www.courtleighplace.ca","info@themepunch.com","",""
"http://www.jrrcc.ca","director@jrrcc.ca","https://www.facebook.com/",""
"http://www.courtleighplace.ca","info@themepunch.com","",""
"http://www.angelgatedaycare.com","angelgate@rogers.com","",""
"http://www.angelgatedaycare.com","angelgate@rogers.com","",""
"http://www.littlesuperstarsdaycare.com","littlesuperstars@hotmail.com","",""
"http://www.nothviewheightselc.ca","","",""
"http://www.kmschool.org","info@kmschool.org","https://www.facebook.com/theKMSchool",""
"http://www.kmschool.org","info@kmschool.org","https://www.facebook.com/theKMSchool",""
"http://www.nothviewheightselc.ca","","",""
"http://www.littlesuperstarsdaycare.com","littlesuperstars@hotmail.com","",""
"http://www.springdalelearningcentre.ca","","",""
"http://www.umbrellafamily.com","info@umbrellafamily.com","https://www.facebook.com/umbrellafamilyandchild","https://instagram.com/umbrellafamily"
"http://www.springdalelearningcentre.ca","","",""
"http://www.umbrellafamily.com","info@umbrellafamily.com","https://www.facebook.com/umbrellafamilyandchild","https://instagram.com/umbrellafamily"
"http://umbrellafamily.com","info@umbrellafamily.com","https://www.facebook.com/umbrellafamilyandchild","https://instagram.com/umbrellafamily"
"http://www.childspacedaycare.com","Joans@childspacedaycare.com","",""
"http://umbrellafamily.com","info@umbrellafamily.com","https://www.facebook.com/umbrellafamilyandchild","https://instagram.com/umbrellafamily"
"http://www.childspacedaycare.com","Joans@childspacedaycare.com","",""
"http://www.parkchildcare.ca","parkchildcare@rogers.com","",""
"http://www.chinesenumber1.com","contact@chinesenumber1.com","",""
"http://www.chinesenumber1.com","contact@chinesenumber1.com","",""
"http://www.parkchildcare.ca","parkchildcare@rogers.com","",""
"http://ordedaycare.org","sandra.hejmo@ordedaycare.org","",""
"http://ordedaycare.org","sandra.hejmo@ordedaycare.org","",""
"http://yourpreschools.info","yourpreschools@gmail.com","https://www.facebook.com/profile.php","https://www.instagram.com/scp.dcp.vcp.gcp"
"http://yourpreschools.info","yourpreschools@gmail.com","https://www.facebook.com/profile.php","https://www.instagram.com/scp.dcp.vcp.gcp"
"http://www.wesleyca.com","info@wesleyca.com","http://www.facebook.com/wca.elc","https://www.instagram.com/wca_elc"
"http://www.wesleyca.com","info@wesleyca.com","http://www.facebook.com/wca.elc","https://www.instagram.com/wca_elc"
"https://mountpleasantmontessori.com/","http://mountpleasantmontessorimpm@gmail.com","",""
"https://mountpleasantmontessori.com/","http://mountpleasantmontessorimpm@gmail.com","",""
"http://montessorinorth.ca","montessorinorthschool@gmail.com","",""
"http://montessorinorth.ca","montessorinorthschool@gmail.com","",""
"http://leasidedaycare.com","info@leasidedaycare.com","",""
"http://leasidedaycare.com","info@leasidedaycare.com","",""
"http://www.nelephant.ca","","",""
"http://www.nelephant.ca","","",""
"http://www.jollyjuniors.ca","admin@jollyjuniors.ca","",""
"http://www.jollyjuniors.ca","admin@jollyjuniors.ca","",""
"http://www.dundasdaycare.com","dundasdaycareinfo@gmail.com","http://www.facebook.com/wix",""
"http://www.dundasdaycare.com","dundasdaycareinfo@gmail.com","http://www.facebook.com/wix",""
"http://nyad.org","five-stars@2x.png","","https://instagram.com/"
"http://nyad.org","five-stars@2x.png","","https://instagram.com/"
"http://headonforestmontessori.com/","headonforestmontessori@outlook.com","",""
"http://headonforestmontessori.com/","headonforestmontessori@outlook.com","",""
"http://www.junctiondaycare.com","info@junctiondaycare.com","http://www.facebook.com/2008/fbml",""
"http://www.junctiondaycare.com","info@junctiondaycare.com","http://www.facebook.com/2008/fbml",""
"http://www.loveview.ca","astigma@astigmatic.com","",""
"http://www.loveview.ca","astigma@astigmatic.com","",""
"https://goodshepherddaycare.ca","gsdctmccc@yahoo.ca","https://www.facebook.com/1055709914596877",""
"https://goodshepherddaycare.ca","gsdctmccc@yahoo.ca","https://www.facebook.com/1055709914596877",""
"http://www.kennedyroadkiddykare.ca","kiddykare@bellnet.ca","",""
"http://www.plas.com","","https://www.facebook.com/plasticsdaily",""
"http://www.kennedyroadkiddykare.ca","kiddykare@bellnet.ca","https://www.facebook.com/v2.4/plugins/like.php?action=like&amp;app_id=&amp;channel=https%3A%2F%2Fstaticxx.facebook.com%2Fx%2Fconnect%2Fxd_arbiter%2F%3Fversion%3D46%23cb%3Df3ad9bf9493c074%26domain%3Dwww.kennedyroadkiddykare.ca%26is_canvas%3Dfalse%26origin%3Dhttps%253A%252F%252Fwww.kennedyroadkiddykare.ca%252Ff1d3195291989b4%26relation%3Dparent.parent&amp;container_width=0&amp;href=https%3A%2F%2Fwww.kennedyroadkiddykare.ca%2F&amp;layout=button&amp;locale=en_US&amp;sdk=joey&amp;share=true&amp;show_faces=true",""
"http://www.mcrc.ca","","",""
"http://www.plas.com","","https://www.facebook.com/plasticsdaily",""
"http://www.mcrc.ca","","",""
"http://www.kidsconnectionce.com","contact@kidsconnectionce.com","https://www.facebook.com/kidsconnectionce","https://www.instagram.com/kidsconnectionce"
"http://www.kidsconnectionce.com","contact@kidsconnectionce.com","https://www.facebook.com/kidsconnectionce","https://www.instagram.com/kidsconnectionce"
"http://ldva.on.ca","admissions@ldva.on.ca","https://www.facebook.com/Leonardo-Da-Vinci-Academy-of-Arts-Sciences-147542175314808","https://www.instagram.com/ldva_toronto"
"http://ldva.on.ca","admissions@ldva.on.ca","https://www.facebook.com/Leonardo-Da-Vinci-Academy-of-Arts-Sciences-147542175314808","https://www.instagram.com/ldva_toronto"
"http://www.kewparkmontessori.com","info@kewparkmontessori.com","","https://www.instagram.com/"
"http://www.kewparkmontessori.com","info@kewparkmontessori.com","","https://www.instagram.com/"
"http://gerrardearlylearningcentre.com","gerrardearlylearningcentre@bellnet.ca","",""
"http://gerrardearlylearningcentre.com","gerrardearlylearningcentre@bellnet.ca","",""
"http://www.garderielafarndole.ca","","",""
"http://www.garderielafarndole.ca","","",""
"http://www.tanglewoodschool.ca","info@tanglewoodschool.ca","https://www.facebook.com/tanglewoodschool.ca",""
"http://www.tanglewoodschool.ca","info@tanglewoodschool.ca","https://www.facebook.com/tanglewoodschool.ca",""
"http://www.lamaisondudodo.ca","admin@lamaisondudodo.ca","",""
"http://www.lamaisondudodo.ca","admin@lamaisondudodo.ca","",""
"http://wwwymcaofoakville.com","","",""
"http://wwwymcaofoakville.com","","",""
"http://www.hgchildcare.com","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","https://www.facebook.com/HeritageGreenChildCare",""
"http://www.hgchildcare.com","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","https://www.facebook.com/HeritageGreenChildCare",""
"http://www.childrenscircledaycare.com/","info@ndiscovered.com","",""
"http://www.childrenscircledaycare.com/","info@ndiscovered.com","",""
"http://www.lescoccinelles.ca","les.coccinelles@afeseo.ca","https://www.facebook.com/lescoccinellesinc",""
"http://www.lescoccinelles.ca","les.coccinelles@afeseo.ca","https://www.facebook.com/lescoccinellesinc",""
"http://alphabetacademy.ca","info@alphabetacademy.ca","",""
"http://alphabetacademy.ca","info@alphabetacademy.ca","",""
"http://www.dandylion.ca","dandylion@bellnet.ca","",""
"http://www.dandylion.ca","dandylion@bellnet.ca","",""
"http://www.terrytan.ca","terrytanbloordale@gmail.com","",""
"http://www.terrytan.ca","terrytanbloordale@gmail.com","",""
"http://www.mcmurrichplayschool.ca","mcpsregistrar@gmail.com","",""
"http://www.mcmurrichplayschool.ca","mcpsregistrar@gmail.com","",""
"http://steelkids.ca","steelkids@bellnet.ca","https://www.facebook.com/steelkids","https://www.instagram.com/steelkidschildcare"
"http://steelkids.ca","steelkids@bellnet.ca","https://www.facebook.com/steelkids","https://www.instagram.com/steelkidschildcare"
"http://www.jerichoyouthservices.org","info@jerichoys.org","https://www.facebook.com/JerichoYouth","https://www.instagram.com/jerichoyouthservices"
"http://www.jerichoyouthservices.org","info@jerichoys.org","https://www.facebook.com/JerichoYouth","https://www.instagram.com/jerichoyouthservices"
"http://www.overtherainbowcc.ca","info@overtherainbowcc.ca","https://m.facebook.com/profile.php","https://www.instagram.com/overtherainbowcc"
"http://www.overtherainbowcc.ca","info@overtherainbowcc.ca","https://m.facebook.com/profile.php","https://www.instagram.com/overtherainbowcc"
"http://cechildrensplace.com","cechildrensplace@outlook.com","https://www.facebook.com/people/Caledon-East-Childrens-Place/100054248660490","https://www.instagram.com/caledon.east.childrens.place"
"http://cechildrensplace.com","cechildrensplace@outlook.com","https://www.facebook.com/people/Caledon-East-Childrens-Place/100054248660490","https://www.instagram.com/caledon.east.childrens.place"
"http://knobhilldaynursery.org","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","",""
"http://www.thehaltoncentre.com","hcccwaitlist@gmail.com","",""
"http://www.thehaltoncentre.com","hcccwaitlist@gmail.com","",""
"http://knobhilldaynursery.org","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","",""
"http://www.jrcc.org","","",""
"http://www.jrcc.org","","",""
"http://grapeviewchurch.org/ind","","",""
"http://grapeviewchurch.org/ind","","",""
"http://www.ltmontessori.ca","ltmontessoriinfo@gmail.com","https://www.facebook.com/ltmontessoriwhitby","https://www.instagram.com/ltmontessori"
"http://www.ltmontessori.ca","ltmontessoriinfo@gmail.com","https://www.facebook.com/ltmontessoriwhitby","https://www.instagram.com/ltmontessori"
"http://www.associatedhebrewschools.com","","",""
"http://www.associatedhebrewschools.com","info@ahschools.com","https://www.facebook.com/associatedhebrewschools","https://www.instagram.com/ahstoronto"
"http://niwasa.ca","office@niwasa.ca","https://www.facebook.com/NiwasaHamilton",""
"http://www.alphasdiscoveryclub.com","","https://www.facebook.com/Alphaspreschool","https://www.instagram.com/alphaskids"
"http://www.alphasdiscoveryclub.com","","https://www.facebook.com/Alphaspreschool","https://www.instagram.com/alphaskids"
"http://niwasa.ca","office@niwasa.ca","https://www.facebook.com/NiwasaHamilton",""
"http://www.trms.ca","director@trms.ca","http://www.facebook.com/TRMSOakville","https://www.instagram.com/madameTRMS"
"http://www.trms.ca","director@trms.ca","http://www.facebook.com/TRMSOakville","https://www.instagram.com/madameTRMS"
"http://www.ymcagta.org","memberservices@ymcagta.org","https://www.facebook.com/YMCAGTA","https://instagram.com/ymcagta"
"http://www.ymcagta.org","memberservices@ymcagta.org","https://www.facebook.com/YMCAGTA","https://instagram.com/ymcagta"
"http://www.hopedalemontessori.ca","","",""
"http://www.hopedalemontessori.ca","","",""
"http://www.littleleafdaycare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","",""
"http://www.littleleafdaycare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","",""
"http://www.brooklindaynursery.com","bdnursery@sympatico.ca","https://www.facebook.com/Brooklin-Day-Nursery-158594224180545","https://www.instagram.com/bdnursery"
"http://www.brooklindaynursery.com","bdnursery@sympatico.ca","https://www.facebook.com/Brooklin-Day-Nursery-158594224180545","https://www.instagram.com/bdnursery"
"http://odysseymontessori.com","office@odysseymontessori.com","",""
"http://odysseymontessori.com","office@odysseymontessori.com","",""
"http://www.region.halton.on.ca","outreach@halton.ca","https://www.facebook.com/RegionofHalton","https://www.instagram.com/regionofhalton"
"http://www.region.halton.on.ca","outreach@halton.ca","https://www.facebook.com/RegionofHalton","https://www.instagram.com/regionofhalton"
"http://www.waldorfacademy.org","info@waldorfacademy.org","https://www.facebook.com/waldorfacademy","https://www.instagram.com/waldorf_academy"
"http://www.waldorfacademy.org","info@waldorfacademy.org","https://www.facebook.com/waldorfacademy","https://www.instagram.com/waldorf_academy"
"http://www.tmcms.ca","tmcms@hotmail.com","",""
"http://www.tmcms.ca","tmcms@hotmail.com","",""
"http://www.littletown.ca","littletownchildcare@outlook.com","https://www.facebook.com/littletowntoronto",""
"http://www.littletown.ca","littletownchildcare@outlook.com","https://www.facebook.com/littletowntoronto",""
"http://parkviewchildrenscentre.ca","","https://www.facebook.com/Parkview-Childrens-Centre-1587562731492107",""
"http://parkviewchildrenscentre.ca","","https://www.facebook.com/Parkview-Childrens-Centre-1587562731492107",""
"http://www.willowbraechildcare.com","thorntonco@willowbraechildcare.com","https://www.facebook.com/pages/Willowbrae-Academy-Corporate/305173479683844","https://www.instagram.com/wbcorporate"
"http://www.willowbraechildcare.com","thorntonco@willowbraechildcare.com","https://www.facebook.com/pages/Willowbrae-Academy-Corporate/305173479683844","https://www.instagram.com/wbcorporate"
"http://www.macaulayentre.org","","",""
"http://www.macaulayentre.org","","",""
"https://tapawingodaycare.com/","tapawingodaycare@rogers.com","",""
"https://tapawingodaycare.com/","tapawingodaycare@rogers.com","",""
"http://torontomfrc.ca","web@cfmws.com","",""
"http://www.cfel.ca","","","https://www.instagram.com/centresforearlylearning"
"http://torontomfrc.ca","web@cfmws.com","",""
"http://www.cfel.ca","","","https://www.instagram.com/centresforearlylearning"
"http://specialkindofplay.com","micah@micahrich.com","",""
"http://specialkindofplay.com","micah@micahrich.com","",""
"http://www.stgabrielchildcare.com","info@stgabrielchildcare.com","https://www.facebook.com/stgabrielchildcare","https://www.instagram.com/stgabrielchildcare"
"http://www.stgabrielchildcare.com","info@stgabrielchildcare.com","https://www.facebook.com/stgabrielchildcare","https://www.instagram.com/stgabrielchildcare"
"http://www.futurekidzacademy.com","futurekidzaol@gmail.com","",""
"http://www.futurekidzacademy.com","futurekidzaol@gmail.com","",""
"http://www.tendertreasures.ca","info@tendertreasures.ca","","https://www.instagram.com/tendertreasuresmontessori2009"
"http://www.tendertreasures.ca","info@tendertreasures.ca","","https://www.instagram.com/tendertreasuresmontessori2009"
"http://www.barriebulldog.com","info@barriebulldog.com","https://www.facebook.com/BARRIEBULLDOG","https://www.instagram.com/barriebulldog"
"http://www.barriebulldog.com","info@barriebulldog.com","https://www.facebook.com/BARRIEBULLDOG","https://www.instagram.com/barriebulldog"
"http://www.westendmontessori.ca","info@westendmontessori.ca","https://www.facebook.com/","https://www.instagram.com/Westend_daycare_Montessori_inc"
"http://www.impactchildcare.ca","admin@impactchildcare.ca","","http://www.instagram.com/impact.childcare"
"http://www.westendmontessori.ca","info@westendmontessori.ca","https://www.facebook.com/","https://www.instagram.com/Westend_daycare_Montessori_inc"
"http://www.buildingblockschool.com","bbmp.bronte@gmail.com","",""
"http://www.buildingblockschool.com","bbmp.bronte@gmail.com","",""
"http://www.impactchildcare.ca","admin@impactchildcare.ca","","http://www.instagram.com/impact.childcare"
"http://www.scoredaycamp.com","info@scoredaycamp.com","https://www.facebook.com/Score-Day-Camp-118176351560339",""
"http://www.scoredaycamp.com","info@scoredaycamp.com","https://www.facebook.com/Score-Day-Camp-118176351560339",""
"http://www.laboiteasoleil.ca","fitch@laboiteasoleil.ca","https://www.facebook.com/garderielaboiteasoleil","https://www.instagram.com/laboiteasoleil.ca"
"http://www.gledhillchildcare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","https://www.facebook.com/GledhillAvenueChildCareCentre",""
"http://www.laboiteasoleil.ca","fitch@laboiteasoleil.ca","https://www.facebook.com/garderielaboiteasoleil","https://www.instagram.com/laboiteasoleil.ca"
"http://easttorontovilllage.com","","",""
"http://easttorontovilllage.com","","",""
"http://www.gledhillchildcare.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","https://www.facebook.com/GledhillAvenueChildCareCentre",""
"http://www.ferrislanedaycare.ca","info@ferrislanedaycare.ca","",""
"http://www.ferrislanedaycare.ca","info@ferrislanedaycare.ca","",""
"https://brightpathkids.com/brightpath-academy","info@brightpathkids.com","https://www.facebook.com/brightpathkids","https://www.instagram.com/brightpathkids"
